40.6993026733,-73.8072433472
40.6984405518,-73.9941482544
40.6965789795,-73.9914474487
40.6964416504,-73.983757019
40.6960754395,-73.9376754761
40.6942176819,-73.9947814941
40.6941452026,-73.8283920288
40.693901062,-73.9615097046
40.6928062439,-73.9399871826
40.6911354065,-73.9960632324
40.6907920837,-73.9967422485
40.6906394958,-73.9919967651
40.6906051636,-73.9921798706
40.6897354126,-73.9692687988
40.6896438599,-73.9920806885
40.6895217896,-73.9913406372
40.6890106201,-73.9689712524
40.6885185242,-73.9892425537
40.6883354187,-73.9448928833
40.6873092651,-73.9602203369
40.6872520447,-73.9900741577
40.6870956421,-73.9762115479
40.6869277954,-73.977180481
40.6868667603,-73.977684021
40.6867103577,-73.9789123535
40.6866912842,-73.9782333374
40.6853904724,-73.9355697632
40.6853256226,-73.991317749
40.6847419739,-73.9777984619
40.6844711304,-73.9971008301
40.684463501,-73.9775848389
40.6844291687,-73.9786376953
40.6843681335,-73.978187561
40.6841926575,-73.9778900146
40.6841392517,-73.9778366089
40.6835632324,-73.9670333862
40.6834754944,-73.99269104
40.6830253601,-74.0007324219
40.6823272705,-73.9796676636
40.68176651,-73.9759063721
40.6814002991,-73.9420547485
40.681137085,-73.9802932739
40.6804542542,-73.9498672485
40.6781921387,-73.9467926025
40.6778182983,-73.9776153564
40.6766471863,-73.9803543091
40.6758079529,-73.9471664429
40.6755485535,-73.9545898438
40.6738243103,-73.9923324585
40.6732826233,-73.9501876831
40.673122406,-73.97631073
40.6728286743,-73.9392776489
40.6724662781,-73.8337402344
40.6716575623,-73.9334259033
40.6708221436,-73.9849472046
40.6696434021,-73.9876556396
40.6681518555,-73.98046875
40.6673316956,-73.9769592285
40.6667289734,-73.9817352295
40.6663017273,-73.9821014404
40.6658554077,-73.9889984131
40.6651268005,-73.993057251
40.6556129456,-73.9440155029
40.6487731934,-73.9582595825
40.6435585022,-73.9974136353
40.6393318176,-73.9688491821
40.629486084,-73.943862915
40.5874252319,-73.9539642334
40.5872993469,-73.9538192749
40.587223053,-73.953918457
40.5863304138,-73.9311828613
40.5860404968,-73.9660110474
